edad,veces,esc,comuna,n_men5c,n_men15c,tiempo,pub,sex,c_pareja,dependency,sk_occ,ing_hog,vehiculo,numper_n,score1
59,5,18,13120,0,0,20,1,0,1,3,1,3.2950001,1,3,2.0563965
55,5,12,13119,2,0,30,1,1,0,4,4,.57782602,0,3,2.4049187
87,5,5,13201,0,0,10,0,1,0,2,2,4.2139168,1,4,2.2498524
45,5,12,13119,0,1,60,0,0,1,3,4,1.135833,1,3,1.9427444
71,4,19,13101,0,0,60,1,0,0,2,2,1.95,0,2,2.1019104
29,4,19,13120,0,0,30,1,0,0,3,1,2.603333,1,2,1.3182778
50,5,17,13117,0,0,40,1,0,0,3,2,.94499999,0,1,3.3057404
60,5,8,13501,1,0,10,0,1,1,2,2,3.609138,1,5,1.0840516
35,5,22,13123,0,0,80,0,0,1,3,1,6.768333,1,2,1.7278141
50,5,0,13603,0,1,30,0,0,0,3,3,2.131763,1,7,1.0840516
34,5,12,13203,0,0,25,0,0,0,3,4,1.381667,1,5,1.0840516
53,6,12,13601,0,0,45,0,0,0,3,4,2.451334,1,2,1.0840516
34,5,13,13118,0,0,20,1,1,0,3,1,1.038667,0,2,2.7890327
63,6,0,13111,0,0,15,0,1,1,2,2,.761325,1,2,1.3182778
33,5,12,13122,0,1,90,0,0,1,3,3,2.7809999,1,5,1.3182778
21,4,14,13114,0,0,30,0,1,0,2,2,2.7,1,5,1.0840516
27,4,12,13127,0,0,30,0,0,0,3,4,1.532499,1,2,1.8810865
60,5,23,13114,0,0,30,1,1,0,3,1,7.2833328,0,1,1.5525041
66,5,10,13127,0,0,30,1,1,0,3,1,.44929501,0,1,1.5471736
39,6,12,13604,0,0,90,0,0,0,3,3,1.86,0,4,2.6312251
38,4,15,13118,0,0,120,1,1,1,3,2,1.113783,0,2,1.7004461
59,5,12,13127,0,0,40,1,1,1,4,4,2.139416,0,2,3.0996776
19,5,12,13401,0,2,20,1,0,0,3,4,1.076902,0,2,1.0840516
59,6,12,13106,0,0,45,1,1,1,3,3,2.9854169,1,7,2.0737469
40,6,12,13110,0,1,40,0,0,1,2,1,2.95,1,3,2.4657805
53,6,17,13132,0,0,60,1,1,1,3,1,6.1983328,1,3,1.412634
21,6,12,13109,0,0,2,0,0,1,3,1,1.581167,0,2,2.5195186
33,5,17,13107,2,0,45,1,1,1,3,1,3.1689999,1,10,3.2521546
21,6,12,13125,0,1,15,0,0,0,3,4,1.8863339,1,4,2.1354048
25,2,17,13114,0,0,35,1,1,1,3,1,1.8625,1,2,1.844851
50,5,16,13601,0,1,10,0,1,1,3,1,2.7333331,1,2,1.0840516
41,5,12,13122,0,1,30,1,1,1,3,1,1.16475,0,3,3.2212496
23,2,14,13129,0,0,30,1,1,0,3,2,.63999999,0,2,1.0840516
34,5,12,13401,1,0,60,1,0,1,3,3,.322,1,2,2.9905605
50,5,17,13124,0,1,40,0,1,1,3,1,1.354167,1,6,2.0737469
33,5,15,13105,0,1,60,1,1,0,3,1,1.433,0,2,1.6722827
20,5,12,13103,0,1,30,0,0,0,3,4,4.2543941,1,4,2.7482622
45,5,14,13110,0,2,60,1,1,1,3,1,3.2014439,1,4,3.5627997
50,5,15,13101,0,0,5,0,0,0,3,1,2.2,0,1,2.8266265
35,4,17,13201,0,1,30,0,1,0,3,1,2.416667,1,1,1.5605761
74,5,12,13402,0,0,30,1,1,0,3,2,.99386102,0,2,1.3182778
42,5,12,13126,0,2,90,1,1,1,3,4,.43000001,0,3,1.0840516
41,5,17,13126,0,2,40,1,1,1,3,1,4.5025001,1,2,2.8380835
36,3,20,13114,2,0,15,0,0,1,3,1,10.928335,1,2,1.0840516
42,7,11,13119,0,0,75,1,0,0,3,4,2.686167,1,5,2.3522806
40,5,12,13122,0,2,60,1,1,1,3,1,1.79356,1,3,2.623153
58,5,7,13201,0,0,120,1,0,1,3,3,1.3475,0,2,2.8802123
43,6,13,13122,0,0,15,0,0,1,3,2,2.311667,1,4,2.4023294
43,6,12,13108,0,0,30,1,0,1,3,1,1.91,1,5,1.0840516
31,5,13,13112,0,2,20,0,1,1,3,1,1.595992,1,2,3.2521546
58,5,15,13401,0,0,40,0,1,1,3,1,2.541666,1,4,1.0840516
29,6,12,13117,0,0,15,0,0,0,3,3,1.284393,0,4,2.2498524
19,2,14,13110,0,0,30,0,1,0,3,4,1.176,0,3,4.0076237
47,5,15,13119,0,1,45,0,1,1,3,2,2.7508609,1,4,2.2315543
31,6,10,13116,0,3,90,1,0,1,3,4,1.8141201,0,4,2.9696729
60,5,10,13401,0,0,90,1,0,1,3,4,1.883333,0,3,3.2521546
40,5,15,13101,2,0,30,0,0,1,3,3,1.742844,1,2,2.5829697
35,3,19,13120,0,0,10,0,1,0,3,1,2.625,1,1,2.1962664
50,7,12,13129,0,0,30,0,0,0,3,4,1.296,1,3,1.0840516
34,7,12,13404,1,2,30,0,1,1,3,2,2.105,1,5,1.0840516
29,5,15,13120,0,1,60,1,1,0,3,1,1.662104,1,4,2.2270193
37,6,18,13126,0,0,90,1,0,1,3,1,3.5,0,2,2.8654513
27,5,17,13120,0,0,40,1,1,1,3,1,2.8074999,0,2,1.0840516
48,5,9,13201,0,2,5,0,1,0,3,4,1.378238,1,7,4.0531373
53,3,6,13122,0,0,30,1,1,1,4,4,1.156896,1,4,1.9258047
58,5,4,13302,0,0,60,0,0,1,3,4,.80000001,1,2,4.0531373
40,5,17,13105,0,2,90,0,0,1,2,1,4.208333,1,2,1.0840516
55,5,16,13404,0,0,15,0,1,1,2,1,15.591667,1,4,1.1784078
36,5,15,13118,0,2,10,0,0,1,2,3,1.121667,1,3,2.6946764
40,5,17,13401,0,3,15,0,1,1,3,1,2.95,1,2,1.3182778
49,7,3,13202,1,1,60,0,0,0,3,3,1.3545671,1,3,1.0840516
55,5,8,13302,1,1,45,1,0,1,2,3,1.121911,1,3,1.0840516
60,5,12,13127,0,0,30,1,0,0,3,1,1.076512,0,3,2.1681032
22,5,12,13104,0,0,20,1,0,0,3,2,1.15,1,2,2.3522806
22,5,12,13202,0,0,60,0,0,1,3,4,3.676667,1,6,1.1784078
19,2,11,13119,0,1,30,1,0,0,3,4,.76443702,0,2,1.5605761
56,4,17,13107,0,0,40,1,0,0,3,2,.50375003,0,1,1.4935879
20,7,12,13101,2,0,75,1,1,0,3,2,1.98,0,4,3.1676638
62,6,5,13109,0,0,60,0,1,1,2,2,.94391698,0,2,1.0840516
40,5,15,13101,0,0,30,1,1,1,4,2,1.104167,0,2,2.8619142
21,2,14,13123,0,0,60,1,1,0,2,1,.88999999,0,1,1.7278141
61,5,13,13119,0,0,60,1,1,0,3,4,1.14,0,2,2.8833888
30,3,12,13111,1,3,20,0,1,1,2,4,.62053603,0,2,2.6312251
52,7,19,13110,0,2,10,0,0,1,2,1,3.2014439,1,4,3.5627997
53,4,15,13124,0,0,20,0,1,1,3,2,1.47,1,4,1.0840516
20,6,12,13101,0,3,90,1,0,0,3,3,1.45,0,4,1.0840516
42,5,16,13120,0,0,40,0,1,0,3,2,1.312317,1,2,1.0840516
45,5,12,13501,0,0,30,0,1,0,3,2,1.735235,0,5,2.677326
30,5,17,13123,2,0,2,0,1,1,3,1,5.1478338,0,2,1.0840516
46,5,12,13115,0,0,5,0,0,1,2,3,1.406667,1,3,2.0697989
63,5,15,13123,0,0,50,0,1,0,3,1,1.5470001,1,2,3.3691916
54,6,12,13122,0,0,30,0,0,1,3,2,2.105,1,4,2.4023294
43,4,17,13101,0,0,20,0,0,1,3,1,1.25,1,2,3.1940339
38,6,12,13101,0,2,60,1,0,1,3,2,2.2221329,0,3,3.2212496
28,5,12,13119,0,2,30,0,0,0,3,3,2.3187499,1,4,1.412634
29,5,18,13123,0,0,10,0,0,0,3,1,2.9875,1,1,1.0840516
34,5,17,13101,0,0,90,1,1,1,3,1,1.405,0,3,2.1681032
36,6,12,13112,0,0,40,0,0,0,3,4,1.84,1,5,2.7255814
28,6,12,13401,1,2,60,0,0,0,1,1,3.3418469,1,4,1.6334578
65,5,9,13104,0,0,20,1,1,1,3,2,1.23,1,2,1.0840516
24,6,12,13605,1,1,30,1,1,0,3,4,1.660193,0,5,1.0840516
54,5,17,13123,0,0,10,0,1,1,3,1,6.4499998,0,3,1.0840516
28,4,15,13114,0,0,90,1,1,0,3,1,1.414135,0,2,3.1042125
28,5,15,13121,0,0,90,1,0,1,3,4,.96250099,0,2,2.4966855
80,2,19,13114,0,0,60,0,0,1,3,1,3.1952679,1,4,2.0737469
28,6,15,13124,0,1,60,1,0,0,3,4,2.8464999,1,4,3.7653253
54,4,19,13101,0,0,60,1,0,1,3,2,2.1324999,0,3,1.0840516
32,6,15,13104,0,0,35,1,1,1,3,2,2.191,1,5,1.3799356
40,5,21,13118,0,0,15,1,1,0,3,1,2,0,2,2.5329211
40,5,12,13127,0,0,60,1,0,1,3,4,.40000001,1,4,2.4787481
60,5,9,13124,0,1,120,1,1,1,4,4,1.177269,0,2,1.3763986
27,1,12,13106,0,3,60,0,0,0,2,3,1.631851,0,3,3.0813797
60,2,12,13115,1,2,20,0,0,1,2,4,1.78,1,6,2.8426185
38,5,12,13119,0,0,60,1,0,1,3,2,1.467,1,2,2.1019104
25,5,17,13129,0,0,45,1,1,1,3,1,2.2217081,0,3,2.0335636
32,5,13,13125,0,1,15,0,1,1,3,1,2.5862501,1,2,1.412634
63,6,7,13118,0,0,60,0,0,1,3,4,1.90721,1,3,1.844851
78,1,8,13106,0,0,30,1,1,1,2,4,.57584202,1,2,2.4787481
44,5,19,13115,0,3,25,0,1,1,3,1,16.780416,1,3,1.0840516
50,3,15,13202,0,1,5,0,1,0,3,1,.87362498,1,1,1.614162
34,7,12,13302,0,0,5,0,0,0,2,2,.61475003,0,2,3.0153391
38,5,15,13131,0,0,90,1,1,1,2,1,.89999998,0,3,1.8395206
60,6,13,13201,0,0,60,1,1,0,3,2,1.671667,1,2,3.4863808
27,5,12,13119,0,0,60,0,0,0,3,4,1.005,1,3,2.8117132
53,6,12,13101,0,1,90,1,0,1,3,1,1.596967,0,2,3.1404481
18,3,12,13119,0,0,40,0,1,0,3,2,1.37,1,4,2.7890327
58,5,17,13120,0,0,30,1,0,1,3,1,7.5041661,1,4,3.3156059
60,5,12,13403,0,0,15,0,1,1,3,1,3.0650001,1,3,1.0840516
20,2,14,13201,0,0,90,1,0,1,3,2,.5,0,2,1.5525041
37,2,12,13201,0,1,120,1,1,1,3,2,.98925698,1,2,3.7379575
54,5,10,13301,2,0,10,0,0,1,2,3,2.4333329,1,4,3.0634422
57,5,14,13118,0,0,25,0,0,1,3,1,2.8599999,1,3,2.28514
27,2,13,13119,0,0,120,1,1,0,2,1,.94999999,1,3,2.1046519
52,5,6,13404,0,0,30,0,1,1,4,4,1.037221,1,3,2.1681032
18,5,12,13119,0,2,120,1,0,0,2,1,.63859898,0,2,4.2418499
56,5,12,13402,0,0,30,1,0,0,3,4,2.3499999,0,4,1.0840516
36,6,12,13112,0,1,90,1,1,0,3,4,.59500003,0,2,3.1577983
63,5,6,13604,0,2,90,1,0,0,3,3,1.690778,1,4,2.1681032
36,6,15,13303,1,1,10,0,1,1,3,2,1.091511,1,3,1.0840516
41,5,12,13119,0,1,90,1,1,0,3,2,1.549667,1,3,1.8757561
39,6,11,13201,0,1,20,0,0,1,3,2,1.157233,1,4,2.4738526
18,6,12,13201,0,0,60,1,0,0,3,2,1.278334,0,2,1.2319936
53,6,12,13105,0,0,90,1,0,0,3,4,.73000002,0,2,4.0531373
52,2,10,13201,0,0,60,1,1,1,3,1,3.75,1,3,1.7358861
33,6,12,13110,1,1,30,0,0,1,2,4,1.307775,1,2,1.5525041
24,5,9,13124,0,0,30,0,0,0,3,2,1.377,1,2,2.217741
44,6,7,13127,0,0,5,0,1,1,3,4,2.4889171,0,2,1.5525041
44,5,12,13107,0,1,45,0,0,1,3,2,2.018945,1,3,1.6951157
44,5,11,13126,1,1,50,1,0,1,3,2,1.4,0,6,1.5525041
38,5,20,13120,2,0,20,0,1,1,3,1,3.2549989,1,2,2.6410906
33,7,12,13119,0,0,150,1,0,0,2,2,.92416698,0,3,4.3362064
37,5,17,13402,1,0,15,0,1,0,3,1,2.3205831,1,1,1.0840516
35,5,15,13114,0,0,45,1,0,0,3,2,7.0500002,1,5,1.3182778
26,5,12,13105,0,1,60,1,1,0,3,2,1.119054,0,3,3.2521546
67,2,17,13115,0,0,30,0,0,1,3,1,16.5,1,3,1.7278141
52,6,16,13118,0,0,20,1,0,1,3,2,.67860401,0,3,1.8810865
30,5,17,13101,0,0,8,0,0,0,3,1,1.165833,0,1,2.2543874
29,6,16,13109,0,0,150,1,0,1,2,3,.44999999,1,2,2.7389839
21,5,8,13118,0,2,15,0,0,0,2,3,.983935,0,3,1.1784078
32,7,15,13501,1,1,35,0,0,1,3,1,1.5881391,0,3,3.0246172
31,5,12,13503,0,1,20,0,0,1,2,3,.77145302,1,2,1.6106248
62,3,11,13122,0,0,30,1,1,0,3,2,2.7079999,0,4,2.3213756
36,5,12,13104,1,1,60,1,1,1,3,4,1.589166,0,2,1.0840516
55,6,12,13127,0,0,60,0,0,1,3,4,1.005833,1,2,1.8757561
47,3,12,13203,0,1,30,0,0,1,2,3,1.818,1,3,1.5525041
48,5,18,13123,0,1,30,0,1,0,3,1,3.6099999,1,1,1.0840516
48,3,15,13302,0,1,60,0,1,1,1,1,5.3699999,1,4,1.8757561
66,1,7,13203,1,0,5,0,0,1,2,3,1.893947,0,3,1.3182778
40,5,12,13112,0,0,120,1,0,0,3,3,.80000001,0,2,4.0531373
36,5,16,13129,0,0,60,1,0,0,3,2,1.818334,1,2,2.4104013
29,5,16,13106,0,1,10,0,1,1,3,1,2.6949999,0,3,3.4828436
38,5,5,13102,1,3,60,1,0,1,3,3,2.5866671,0,7,1.7412165
54,5,19,13130,0,0,15,0,0,1,3,1,3.937556,1,5,1.6334578
20,5,12,13128,0,1,30,1,0,0,3,2,1.262736,0,3,2.1180544
56,6,2,13115,0,0,60,0,0,0,3,1,.82999998,0,1,2.9562705
35,6,17,13101,0,0,40,1,0,0,3,2,1,0,2,3.1577983
34,5,3,13125,1,0,120,1,0,1,3,3,2.2807109,0,5,1.5525041
57,5,6,13128,0,0,10,0,0,1,2,2,1.3,1,2,1.8810865
38,2,17,13109,0,1,25,0,0,1,2,1,2.300046,1,2,1.5525041
29,5,17,13131,0,0,40,1,1,0,3,1,1.51,0,3,2.9235721
27,5,12,13602,1,1,5,0,0,1,3,1,2.043,1,3,1.0840516
32,6,12,13603,0,1,20,0,1,0,3,4,2.1655779,1,4,2.9789512
29,5,26,13105,0,0,60,0,0,0,3,1,3.4200001,1,4,1.4742919
27,3,10,13123,0,0,35,0,0,0,3,2,1.655,0,1,1.3182778
41,3,12,13124,0,0,30,0,0,0,2,3,0,1,2,1.9258047
45,1,14,13114,0,2,40,1,1,1,3,2,2.4131441,0,3,1.3182778
31,6,8,13401,1,0,30,0,0,1,3,3,1.0599999,0,2,3.1349654
24,5,17,13126,0,0,60,1,0,0,3,1,3.2075,1,5,1.0840516
50,4,18,13130,0,2,90,1,1,0,3,1,2.0266671,0,2,1.0840516
64,5,11,13110,0,0,60,1,0,0,3,1,3.1099999,1,4,1.4662199
69,2,17,13123,0,0,45,1,0,0,3,1,1.7,1,2,1.0840516
53,5,12,13503,0,0,20,0,0,1,3,3,1.2,1,3,1.6334578
54,5,12,13112,0,0,75,0,1,1,3,2,.57999998,1,5,2.1681032
63,5,16,13126,0,0,30,0,0,1,2,4,3.2075,1,5,1.0840516
59,5,15,13110,0,0,75,1,0,1,3,1,.87083298,0,2,2.2498524
43,5,16,13119,1,2,60,0,0,1,3,1,2.5408781,1,3,2.9598076
27,3,16,13201,0,0,90,1,0,0,3,1,1.29,1,3,1.412634
39,4,15,13503,1,1,90,0,0,1,2,4,.69999999,1,2,1.0840516
31,5,12,13116,0,0,60,1,0,0,3,4,.52391702,0,3,2.8609164
43,6,12,13125,0,1,60,1,1,0,3,4,.81,0,3,2.4787481
50,5,19,13115,0,2,20,0,1,1,3,1,0,1,6,1.0840516
41,5,12,13128,0,0,45,1,1,0,3,4,1.8231111,1,4,3.9995515
55,1,0,13110,0,1,45,1,1,0,4,4,.218457,0,1,2.6808631
25,7,12,13101,0,0,25,0,0,1,2,2,5.2958331,1,3,1.3992316
25,5,12,13124,0,0,60,1,0,0,3,1,1.529137,0,2,2.0563965
56,5,14,13123,0,0,5,0,0,0,3,1,2.2075,1,1,2.5421994
43,6,13,13201,0,2,40,1,0,1,3,2,1.015286,0,2,1.412634
33,3,10,13301,0,1,20,0,0,1,2,3,1.254667,1,3,3.3057404
45,1,22,13119,0,0,60,0,1,1,2,1,6,1,2,1.3182778
41,5,17,13123,2,0,10,0,1,1,3,1,4.4108338,1,2,1.9258047
43,5,17,13124,0,2,120,0,0,1,3,2,2.1199999,1,3,3.2714505
44,5,13,13119,0,0,60,1,1,0,3,1,.87281603,0,2,1.8757561
58,5,18,13123,0,0,15,0,1,1,3,1,4.020833,1,4,3.117615
39,5,13,13120,0,0,20,1,1,0,2,2,2.8195829,0,3,1.9620403
35,6,12,13403,0,0,30,0,0,0,3,4,2.1395831,0,4,1.7867303
26,6,13,13108,0,0,30,1,1,1,3,2,2.1300001,0,4,1.0840516
64,6,12,13115,0,0,60,0,0,1,3,2,1.2351609,0,2,2.9155002
60,5,13,13125,0,0,20,1,1,1,3,1,1.241333,1,3,3.2440825
71,5,5,13127,0,0,5,0,1,0,2,2,.987445,0,2,2.7844977
38,5,17,13118,0,2,60,1,1,1,3,2,3.455833,1,2,1.9346724
27,5,15,13125,0,0,30,1,0,0,3,1,.46000001,0,2,2.4058664
45,4,20,13114,0,0,90,0,1,0,3,1,4.0861669,1,3,1.0840516
51,6,3,13101,0,0,35,0,0,1,2,2,2.01,0,3,2.0737469
29,5,16,13126,0,0,20,0,0,0,3,1,2.9043331,1,3,1.0840516
45,6,8,13122,0,2,60,0,0,1,3,3,1.998333,1,3,2.3213756
37,5,12,13101,0,1,90,1,0,1,3,3,.81999999,0,4,2.0156262
26,5,13,13108,0,1,40,1,0,1,3,3,.87599999,0,2,2.3079731
27,5,7,13127,2,2,60,1,0,1,3,3,3.0339799,1,8,2.5457366
40,5,12,13604,0,1,5,0,1,1,3,2,1.419134,1,2,1.7412165
45,6,17,13402,0,1,60,0,0,1,3,4,2.8227501,1,3,1.0840516
40,1,18,13102,0,1,30,0,1,0,3,1,1.2575001,1,1,1.2319936
53,5,8,13401,1,3,120,1,1,0,4,2,1.266667,1,3,4.1474938
42,5,12,13104,0,0,90,1,0,1,3,3,1.14,0,2,1.7948023
51,5,12,13104,0,0,60,1,0,0,3,4,1.754167,0,4,3.1497264
66,6,7,13401,0,0,30,0,0,1,2,2,.80417103,1,2,1.0840516
46,5,17,13105,0,2,25,0,0,1,3,1,2.4000001,1,3,3.0634422
59,5,17,13101,0,0,20,0,1,0,3,1,1.9083329,1,1,2.2043386
58,6,8,13126,0,0,10,0,1,0,3,4,1.437528,0,3,3.7787278
26,6,12,13501,0,0,5,0,0,0,3,4,1.3525,0,2,1.7004461
24,3,10,13503,1,3,20,0,0,0,3,4,1.934374,1,6,2.0201612
31,4,12,13127,1,1,20,0,1,0,2,4,.75,0,3,2.6003201
23,6,12,13101,0,3,30,1,1,0,3,2,1.45,0,4,1.0840516
29,5,12,13121,0,0,90,0,0,0,3,4,2.0550001,1,4,3.4456105
25,2,17,13123,0,0,30,0,1,1,3,1,2.5374999,1,2,1.3992316
47,5,14,13114,0,0,45,1,0,1,3,2,4.5166669,1,5,1.0840516
55,5,12,13111,0,0,15,1,0,1,3,3,1.384167,0,2,3.2521546
41,5,13,13110,1,0,40,1,0,1,3,4,.79500002,0,3,1.614162
33,3,12,13119,0,2,40,1,1,1,3,4,.76265198,0,2,3.0634422
31,6,17,13101,0,0,45,1,0,0,3,1,.88666701,0,1,2.5910418
46,7,20,13119,0,1,25,0,1,0,1,3,1.92,1,3,3.1676638
50,5,12,13122,0,0,60,1,1,0,3,4,1.758916,0,3,2.6365557
19,1,14,13105,0,0,30,0,1,0,3,1,2.218334,1,4,2.744725
32,5,15,13401,0,0,30,0,0,1,3,2,2.301084,1,2,2.0201612
54,3,12,13109,0,0,30,1,0,0,2,3,.96336102,1,3,1.5278777
34,6,13,13124,0,1,25,0,0,1,3,2,2.7314351,1,6,4.2418499
44,5,16,13128,0,0,20,0,0,0,3,1,1.613333,1,3,2.3160453
33,5,12,13604,1,0,15,0,0,0,1,2,1.3904721,0,4,2.8654513
55,4,12,13119,0,0,60,1,1,0,3,2,2.8716669,1,2,3.2521546
30,5,17,13401,0,0,40,1,1,0,3,1,2.541666,1,4,1.0840516
45,5,8,13604,1,2,30,0,0,1,3,4,1.0554399,1,2,2.6637712
40,2,12,13601,0,2,10,0,1,1,3,2,1.8,1,2,1.0840516
57,6,10,13121,1,0,90,0,0,1,3,4,2.5999999,1,6,2.8654513
60,3,10,13404,1,1,60,0,1,0,3,4,.80000001,0,3,2.9235721
51,5,12,13110,0,1,90,1,0,1,3,2,1.7339081,1,2,2.6946764
42,5,12,13131,1,0,50,1,0,1,3,3,1.804167,0,7,3.1268933
44,4,12,13127,1,0,5,0,1,1,3,2,1.3249789,0,5,1.4662199
45,5,13,13124,0,1,60,1,0,1,3,4,1.1900001,0,3,1.3992316
42,5,17,13124,0,0,60,0,0,1,3,1,1.778,1,3,2.6946764
24,5,12,13107,1,0,60,1,0,0,3,2,2.356662,0,4,1.5278777
33,5,15,13601,1,1,90,0,1,1,3,1,2.3740001,1,2,1.9258047
55,5,6,13124,0,0,20,0,0,1,2,3,.89999998,0,3,3.2521546
52,5,12,13503,0,1,60,0,0,1,3,3,.69999999,0,2,1.0840516
44,5,8,13121,0,0,120,1,0,0,3,2,1.133917,0,3,4.2418499
30,6,12,13121,0,1,30,1,0,0,2,4,.30000001,0,2,1.0840516
34,5,8,13115,0,0,15,0,0,0,3,2,3.3599999,1,5,2.1635683
50,6,15,13201,0,1,30,1,0,1,3,1,.91250002,0,2,1.0840516
39,5,12,13125,0,0,120,1,1,1,4,4,1.508333,1,3,1.7585669
62,5,17,13114,0,0,50,0,0,1,3,1,6.4691672,1,5,1.0840516
35,5,12,13122,1,1,5,0,1,1,3,3,1.747333,1,2,2.2543874
28,6,15,13302,0,1,10,0,1,1,3,4,.60166699,0,2,2.4023294
50,5,12,13102,0,1,90,1,1,1,3,4,1.633755,0,3,2.7322702
26,5,13,13401,0,1,30,0,0,1,3,2,.66500002,1,2,1.6468602
37,10,17,13123,1,1,45,1,0,1,3,1,5.75,1,2,1.0840516
71,3,22,13132,0,0,20,0,1,0,3,1,5.1500001,1,1,1.0840516
20,5,16,13402,0,3,60,1,0,0,3,1,1.896667,1,3,1.0840516
49,6,15,13101,0,0,80,1,0,1,3,2,1.043334,0,2,3.1404481
55,5,10,13122,0,0,15,0,1,0,3,2,.875,0,3,3.2748353
40,6,8,13124,1,1,45,0,0,1,2,4,.61770201,1,2,2.1909361
68,4,17,13130,0,0,40,1,0,0,3,2,1.3623331,0,1,1.3182778
39,3,15,13501,0,2,20,1,1,1,3,1,2.55825,1,2,1.3182778
38,5,12,13131,0,0,60,1,0,0,3,2,1.5,0,3,4.0076237
26,7,13,13110,1,0,60,1,0,1,3,2,1.9299999,0,3,1.4662199
53,5,8,13118,0,1,20,0,0,1,3,2,.53474998,1,3,2.5421994
61,5,8,13202,0,0,30,0,0,1,3,3,1.05606,0,3,1.7867303
34,3,17,13202,0,1,45,0,0,1,2,1,5.9200001,1,3,1.0840516
33,6,15,13119,1,0,60,1,1,1,3,2,2.0250001,1,2,1.0840516
63,5,15,13104,0,0,45,0,0,1,3,1,2.7720001,1,2,3.2748353
45,5,15,13604,1,0,15,0,0,1,3,1,1.8200001,0,3,1.4662199
39,5,8,13110,1,0,5,0,1,0,4,4,1.243062,0,2,2.8619142
28,5,17,13115,0,0,30,0,1,0,3,1,2.49,1,3,1.0840516
22,5,12,13401,0,0,30,0,0,0,3,3,1.15,1,3,2.0335636
34,5,17,13201,0,2,7,0,1,0,3,1,1.347337,1,1,1.9486377
26,5,12,13201,0,0,60,1,1,0,3,1,1.756667,0,4,2.6038573
35,3,17,13201,0,0,80,1,0,0,3,1,2.594166,1,1,1.7278141
35,5,16,13604,0,0,120,1,1,0,3,1,1.605917,1,1,1.1784078
31,5,14,13110,0,0,70,1,1,1,3,1,4.0966668,1,2,2.330806
29,6,17,13120,0,0,10,0,1,0,3,2,2,0,2,2.0563965
62,2,12,13401,2,0,2,0,1,1,2,2,2.2369211,0,3,2.6808631
27,5,12,13401,0,1,90,1,0,0,3,4,1.776,0,6,1.8395206
56,3,17,13118,0,0,90,1,1,0,3,1,2.7341671,1,2,2.0371008
35,5,17,13109,0,2,60,1,0,1,3,1,2.1583331,1,2,2.3442085
39,5,12,13203,0,1,60,1,0,1,2,3,.88701802,1,3,1.0840516
25,2,15,13201,0,0,45,1,1,0,3,2,.93666703,0,4,2.1600311
61,5,12,13102,1,1,60,1,1,0,4,4,1.643333,0,3,1.5605761
36,5,15,13108,1,1,20,1,0,1,1,3,.98000002,0,3,1.0840516
29,5,15,13401,1,1,90,1,1,0,3,4,.59578198,1,3,3.1577983
33,3,17,13123,0,0,10,0,1,1,3,2,1.776217,1,2,3.3557892
36,5,12,13110,1,1,30,1,1,1,3,1,1.608761,0,2,3.2521546
38,7,10,13301,0,0,45,0,0,0,3,2,1.356666,1,3,4.0531373
47,5,17,13123,0,0,30,0,1,1,2,1,3.3,1,2,1.0840516
40,6,10,13601,0,3,15,0,1,0,3,4,.558514,0,1,1.6334578
25,9,15,13121,0,0,90,0,0,0,3,1,2.96,1,3,2.6003201
38,6,12,13118,0,1,80,1,1,0,3,2,.40000001,1,6,2.0156262
44,5,12,13119,0,1,30,1,1,1,3,2,3.0699999,1,3,1.9486377
65,5,19,13113,0,0,50,0,1,0,3,1,7.9450002,1,2,1.0840516
56,2,19,13114,0,0,45,0,1,1,2,1,2.758333,1,3,2.2543874
65,3,15,13605,0,0,15,0,0,1,2,1,.89999998,1,2,1.2319936
37,5,17,13402,1,0,40,0,1,1,3,1,6.895,1,2,1.0840516
24,5,13,13101,0,0,40,1,0,1,3,1,1.935166,0,2,2.3487434
41,5,12,13110,1,0,30,1,1,1,4,4,.79500002,0,3,1.614162
57,5,12,13116,0,1,30,1,1,0,4,4,1.755861,0,4,2.4787481
56,5,12,13132,0,0,40,0,1,1,3,2,7.7008338,1,4,1.6468602
27,2,18,13120,0,0,30,1,1,1,3,1,4.8791661,1,2,1.7278141
34,7,14,13119,1,0,30,1,0,1,3,4,1.1799999,1,2,2.7129743
44,5,12,13103,2,0,30,0,0,1,3,4,1.0733221,0,2,4.3362064
23,5,13,13201,0,0,15,1,1,0,3,1,2.415333,1,3,1.3182778
59,6,8,13105,0,1,20,0,1,1,3,3,1.0897779,1,2,2.1600311
74,5,12,13128,0,0,5,1,0,1,3,2,1.696417,0,3,3.2521546
38,5,16,13401,1,1,30,0,1,1,3,1,2.0190041,1,2,1.0840516
72,6,4,13301,0,0,40,1,0,1,3,3,1.32131,0,2,1.4662199
55,7,10,13117,0,0,60,0,0,1,2,4,.78399998,0,3,1.8757561
56,3,12,13201,2,2,90,1,0,1,3,3,2.784328,0,6,2.6637712
37,5,17,13101,0,0,60,0,1,1,3,2,3.571444,1,4,3.0506268
30,5,15,13110,1,1,60,1,1,0,3,2,1.063969,0,1,3.8730841
35,6,12,13124,0,0,45,0,0,0,3,3,1.567,1,1,2.6867566
33,5,17,13127,0,0,5,0,1,0,3,1,1.196,1,3,3.0634422
25,3,17,13119,0,0,90,1,1,0,3,1,2.303334,1,3,3.2521546
48,5,8,13104,0,1,60,0,0,1,3,3,1.0525,1,3,1.8483882
